  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.84  0.73  0.68  0.65  0.64  0.65  0.68  0.73  0.84  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.89  0.65  0.55  0.49  0.45  0.43  0.41  0.40  0.40  0.40  0.41  0.43  0.45  0.49  0.55  0.65  0.89  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.64  0.51  0.44  0.39  0.37  0.35  0.33  0.32  0.32  0.32  0.32  0.32  0.33  0.35  0.37  0.39  0.44  0.51  0.64  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.59  0.46  0.39  0.35  0.32  0.30  0.41  0.47  0.50  0.52  0.53  0.52  0.50  0.47  0.41  0.30  0.32  0.35  0.39  0.46  0.59  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.62  0.45  0.37  0.33  0.33  0.47  0.55  0.60  0.63  0.64  0.66  0.66  0.66  0.64  0.63  0.60  0.55  0.47  0.33  0.33  0.37  0.45  0.62  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.80  0.48  0.38  0.32  0.42  0.54  0.61  0.66  0.69  0.71  0.72  0.73  0.73  0.73  0.72  0.71  0.69  0.66  0.61  0.54  0.42  0.32  0.38  0.48  0.80  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.58  0.40  0.33  0.42  0.57  0.65  0.69  0.73  0.75  0.76  0.77  0.78  0.78  0.78  0.77  0.76  0.75  0.73  0.69  0.65  0.57  0.42  0.33  0.40  0.58  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.47  0.36  0.36  0.56  0.66  0.71  0.75  0.77  0.79  0.80  0.80  0.81  0.81  0.81  0.80  0.80  0.79  0.77  0.75  0.71  0.66  0.56  0.36  0.36  0.47  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.72  0.41  0.32  0.52  0.64  0.71  0.75  0.78  0.80  0.81  0.82  0.83  0.83  0.83  0.83  0.83  0.82  0.81  0.80  0.78  0.75  0.71  0.64  0.52  0.32  0.41  0.72  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.57  0.37  0.39  0.61  0.70  0.75  0.79  0.81  0.82  0.84  0.84  0.85  0.85  0.85  0.85  0.85  0.84  0.84  0.82  0.81  0.79  0.75  0.70  0.61  0.39  0.37  0.57  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.49  0.34  0.52  0.67  0.74  0.78  0.81  0.83  0.84  0.85  0.86  0.87  0.87  0.87  0.87  0.87  0.86  0.85  0.84  0.83  0.81  0.78  0.74  0.67  0.52  0.34  0.49  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.44  0.24  0.60  0.71  0.77  0.81  0.83  0.85  0.86  0.87  0.87  0.88  0.88  0.88  0.88  0.88  0.87  0.87  0.86  0.85  0.83  0.81  0.77  0.71  0.60  0.24  0.44  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.40  0.42  0.65  0.74  0.79  0.83  0.85  0.86  0.87  0.88  0.88  0.89  0.89  0.89  0.89  0.89  0.88  0.88  0.87  0.86  0.85  0.83  0.79  0.74  0.65  0.42  0.40  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.78  0.37  0.52  0.70  0.77  0.81  0.84  0.86  0.87  0.88  0.89  0.89  0.90  0.90  0.90  0.90  0.90  0.89  0.89  0.88  0.87  0.86  0.84  0.81  0.77  0.70  0.52  0.37  0.78  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.65  0.34  0.59  0.73  0.79  0.83  0.85  0.87  0.88  0.89  0.90  0.90  0.91  0.91  0.91  0.91  0.91  0.90  0.90  0.89  0.88  0.87  0.85  0.83  0.79  0.73  0.59  0.34  0.65  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.56  0.15  0.64  0.75  0.81  0.84  0.87  0.88  0.89  0.90  0.91  0.91  0.91  0.91  0.91  0.91  0.91  0.91  0.91  0.90  0.89  0.88  0.87  0.84  0.81  0.75  0.64  0.15  0.56  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.51  0.36  0.68  0.78  0.83  0.86  0.88  0.89  0.90  0.91  0.91  0.92  0.92  0.92  0.92  0.92  0.92  0.92  0.91  0.91  0.90  0.89  0.88  0.86  0.83  0.78  0.68  0.36  0.51  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.46  0.46  0.71  0.80  0.84  0.87  0.88  0.90  0.91  0.91  0.92  0.92  0.92  0.92  0.92  0.92  0.92  0.92  0.92  0.91  0.91  0.90  0.88  0.87  0.84  0.80  0.71  0.46  0.46  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.43  0.53  0.74  0.81  0.85  0.88  0.89  0.90  0.91  0.92  0.92  0.93  0.93  0.93  0.93  0.93  0.93  0.93  0.92  0.92  0.91  0.90  0.89  0.88  0.85  0.81  0.74  0.53  0.43  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.40  0.59  0.76  0.82  0.86  0.88  0.90  0.91  0.92  0.92  0.93  0.93  0.93  0.93  0.93  0.93  0.93  0.93  0.93  0.92  0.92  0.91  0.90  0.88  0.86  0.82  0.76  0.59  0.40  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.38  0.63  0.78  0.84  0.87  0.89  0.90  0.91  0.92  0.93  0.93  0.93  0.94  0.94  0.94  0.94  0.94  0.93  0.93  0.93  0.92  0.91  0.90  0.89  0.87  0.84  0.78  0.63  0.38  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.36  0.66  0.79  0.85  0.88  0.90  0.91  0.92  0.93  0.93  0.93  0.94  0.94  0.94  0.94  0.94  0.94  0.94  0.93  0.93  0.93  0.92  0.91  0.90  0.88  0.85  0.79  0.66  0.36  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.35  0.69  0.81  0.86  0.88  0.90  0.91  0.92  0.93  0.93  0.94  0.94  0.94  0.94  0.94  0.94  0.94  0.94  0.94  0.93  0.93  0.92  0.91  0.90  0.88  0.86  0.81  0.69  0.35  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.16  0.72  0.82  0.86  0.89  0.91  0.92  0.93  0.93  0.94  0.94  0.94  0.94  0.95  0.95  0.95  0.94  0.94  0.94  0.94  0.93  0.93  0.92  0.91  0.89  0.86  0.82  0.72  0.16  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.33  0.74  0.83  0.87  0.90  0.91  0.92  0.93  0.94  0.94  0.94  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.94  0.94  0.94  0.93  0.92  0.91  0.90  0.87  0.83  0.74  0.33  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.42  0.75  0.84  0.88  0.90  0.92  0.93  0.93  0.94  0.94  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.94  0.94  0.93  0.93  0.92  0.90  0.88  0.84  0.75  0.42  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  0.97  0.49  0.77  0.85  0.89  0.91  0.92  0.93  0.94  0.94  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.95  0.94  0.94  0.93  0.92  0.91  0.89  0.85  0.77  0.49  0.97  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00  1.00
